week,region,bing_spend,google_non_brand_spend,google-search-brand_spend,fb-ig_spend,twitter_spend,youtube_spend,tiktok_spend,amg_spend,SB_spend,SD_spend,SPA_spend,SPA_brand_spend,SB_brand_spend,SD_brand_spend,bing_impression,google_non_brand_impression,google-search-brand_impression,fb-ig_impression,twitter_impression,youtube_impression,tiktok_impression,amg_impression,SB_impression,SD_impression,SPA_impression,SPA_brand_impression,SB_brand_impression,SD_brand_impression,total_rev,dtc_rev,amz_rev
2023/11/19,GLOBAL_PPS-Other,0,3341,1293,4745,0,0,0,5283,0,8996,0,0,0,0,0,176957,6851,506781,0,0,0,1360560,0,2833526,0,0,0,75,0,54787.88,-54787.88
2023/11/19,GLOBAL_PPS-US,0,77389,22701,198056,0,0,25482,77032,787,11230,0,0,0,0,0,2933696,115928,7737668,0,0,6821945,12137385,120826,632048,0,0,0,0,4951128.26,1189675.18,3761453.08
2023/11/19,UK_IE,3395,37031,56874,122489,0,0,0,115979,0,1454,0,0,0,15,700417,3702524,347063,12043151,0,0,0,18467226,0,302796,0,0,0,1641,9084343.12,1111566.25,7972776.87
2023/11/19,MEA,0,0,0,0,0,0,0,0,0,3411,0,0,0,0,0,0,0,0,0,0,0,0,0,1447788,0,0,0,0,1365616.07,0,0
2023/11/26,US_Eufy,2582,54950,104931,209778,0,0,59567,108915,12250,10576,0,0,9297,1259,548144,3354289,347938,7566323,0,0,3968242,25498926,1183812,2087563,0,0,889716,162442,13168185.33,2399399.47,10768785.86
2023/11/26,US_Soundcore,0,5395,11262,4023,0,0,70433,72645,1839,5374,0,0,0,1518,0,509368,41627,645545,0,0,5824843,16599151,360437,1551877,0,0,0,217032,6363372.18,142398.72,6220973.46
2023/11/26,Other,0,21990,3687,25193,0,9335,6332,57847,6877,0,0,0,0,0,0,8461930,36571,5184598,0,1552550,1298997,15719856,921258,0,0,0,0,0,258483.53,210397.69,48085.84
2023/11/26,CA,0,16315,7033,19676,0,0,0,2070,22,1205,0,0,28,0,0,968090,73182,1329958,0,0,0,553952,3055,183708,0,0,3119,0,3117772.9,216309.96,2901462.94
2023/11/26,DBNX,1807,48994,43992,67879,0,0,0,51075,1032,1723,0,0,8,737,258103,4145832,436376,6910162,0,0,0,9489926,96673,616788,0,0,12307,157087,5592057.05,932227.65,4659829.4
2023/11/26,GLOBAL_PPS-US,0,45611,13481,104101,0,0,4149,22978,482,3716,0,0,0,0,0,2212608,28375,4251742,0,0,726081,4067020,129202,199483,0,0,0,0,3275692.34,894469.56,2381222.78
2023/11/26,ANZ,0,0,227,0,0,0,0,0,0,0,0,0,0,0,0,0,3157,0,0,0,0,0,0,0,0,0,0,0,438760,77430.44,361329.56
2023/11/26,GLOBAL_PPS-Other,0,7713,1181,5597,0,0,0,8459,0,21823,0,0,0,0,0,387316,10809,676481,0,0,0,1945249,0,8024737,0,0,0,0,0,35798.77,-35798.77
2023/11/26,UK_IE,2261,26900,37045,46373,0,0,0,45640,0,306,0,0,0,0,288389,2901358,250245,4390527,0,0,0,7509110,0,47129,0,0,0,0,4979068.87,664052.31,4315016.56
2023/11/26,GLOBAL_PPS-EU,0,41732,30818,105664,0,0,11208,12377,0,851,0,0,0,0,0,1863327,99055,9735082,0,0,3125074,1589235,0,136409,0,0,0,0,1934019.66,871026.17,1062993.49
2023/11/26,MEA,0,0,0,0,0,0,0,0,0,2534,0,0,0,0,0,0,0,0,0,0,0,0,0,1654813,0,0,0,0,885150.68,0,0
2023/11/26,US_Anker,6784,51117,27398,107401,54863,0,91116,254498,0,1868,0,0,0,0,691937,5413778,200396,9642032,31909863,0,9624564,26005891,0,256267,0,0,0,0,15530899.55,544822.24,14986077.31
2023/11/26,Spark,0,795,1849,0,0,0,0,11545,0,367,0,0,0,13,0,103296,11779,0,0,0,0,1899899,0,129436,0,0,0,17012,1134069.72,14371.96,1119697.76
2023/12/3,CA,0,3511,5096,1597,0,0,0,2898,0,240,0,0,30,0,0,203540,45858,186075,0,0,0,839165,0,62655,0,0,2958,0,1518069.79,66135.93,1451933.86
2023/12/3,Spark,0,621,940,0,0,0,0,0,0,271,0,0,0,6,0,85141,7550,0,0,0,0,0,0,118682,0,0,0,7504,792016.6,15925.74,776090.86
2023/12/3,UK_IE,1136,16806,19114,8585,0,0,0,7066,0,33,0,0,0,0,55861,2030853,136948,1065569,0,0,0,1300981,0,7698,0,0,0,0,3288369.24,289882.74,2998486.5
2023/12/3,GLOBAL_PPS-US,0,7698,5906,0,0,0,0,7613,347,2933,0,0,0,0,0,546323,16561,0,0,0,0,1078812,93231,160752,0,0,0,0,1215262.3,338727.61,876534.69
2023/12/3,MEA,0,0,0,0,0,0,0,0,0,2488,0,0,0,0,0,0,0,0,0,0,0,0,0,1730956,0,0,0,0,526925.07,0,0
2023/12/3,US_Anker,2535,41360,18286,63671,32119,0,45132,109667,0,483,0,0,0,0,231026,5462301,141185,7372532,17909857,0,6850309,12177843,0,79186,0,0,0,0,11056653.42,336333.92,10720319.5
2023/12/3,ANZ,0,0,208,0,0,0,0,0,0,0,0,0,0,0,0,0,2306,0,0,0,0,0,0,0,0,0,0,0,239785.06,64294.1,175490.96
2023/12/3,US_Eufy,1251,19534,43898,22233,0,0,51762,58447,5085,6076,0,0,3808,649,352819,1898477,283133,1606925,0,0,4323049,16654587,470280,1189999,0,0,595695,68537,6457276.91,922864.03,5534412.88
2023/12/3,GLOBAL_PPS-Other,0,1395,1046,867,0,0,0,999,0,2216,0,0,0,0,0,108539,6621,98128,0,0,0,476074,0,1353931,0,0,0,0,0,19105.33,-19105.33
2023/12/3,Other,0,5621,2215,6508,0,4069,58918,6812,963,0,0,0,0,0,0,955371,26911,2490395,0,944495,11785759,3569849,289535,0,0,0,0,0,1641212.79,110597.41,1530615.38
2023/12/3,US_Soundcore,0,6656,6989,14422,0,0,58658,106732,1456,3680,0,0,0,1733,0,740597,34729,940815,0,0,5040194,25793793,335144,1256940,0,0,0,281249,5734255.01,110234.44,5624020.57
2023/12/3,GLOBAL_PPS-EU,0,13380,12571,5165,0,0,153,0,0,150,0,0,0,0,0,812568,27760,474243,0,0,43398,0,0,29780,0,0,0,0,569634.73,247451.04,322183.69
2023/12/3,DBNX,353,20323,27548,9236,0,0,0,8540,453,1492,0,0,26,656,53858,2417265,331804,1074681,0,0,0,1853319,73080,479539,0,0,23843,149564,4020682.7,525107.11,3495575.59
2023/12/10,Other,0,5296,1826,10405,0,5370,246698,21273,1045,0,0,0,0,0,0,1061062,24346,3465565,0,1068501,47948360,9379810,266336,0,0,0,0,0,1621955.51,103793.56,1518161.95
2023/12/10,US_Eufy,687,13050,33448,48167,0,0,71336,83523,4123,2390,0,0,2688,0,330804,1394708,224359,3003456,0,0,4580076,19312057,466998,367411,0,0,580347,0,5564534.82,824534.19,4740000.63
2023/12/10,US_Soundcore,0,8936,6384,46066,0,0,61067,94413,1730,3734,0,0,0,1241,0,2862997,29986,4781154,0,0,4258738,27030990,448385,1424483,0,0,0,152996,5960273.54,80858.37,5879415.17
2023/12/10,CA,0,2616,4324,0,0,0,0,3073,0,255,0,0,46,0,0,194164,40326,0,0,0,0,869969,0,69092,0,0,5329,0,1570666.5,67188.97,1503477.53
2023/12/10,MEA,0,0,0,0,0,0,0,0,0,2320,0,0,0,0,0,0,0,0,0,0,0,0,0,1866200,0,0,0,0,519148.86,0,0
2023/12/10,GLOBAL_PPS-Other,0,2366,697,5433,0,0,0,2691,0,1006,0,0,0,58,0,202585,5346,955317,0,0,0,1323851,0,939458,0,0,0,5112,0,8880.66,-8880.66
2023/12/10,DBNX,300,15834,27314,20664,0,0,0,25015,429,1559,0,0,6,1460,29065,1800642,311142,2175161,0,0,0,4684625,52241,412530,0,0,14794,203276,6377317.98,597350.38,5779967.6
2023/12/10,UK_IE,806,13309,16266,22345,0,0,0,22640,0,20,0,0,0,0,10651,1635797,128372,2673954,0,0,0,3813300,0,4448,0,0,0,0,4472651.02,313271.79,4159379.23
2023/12/10,GLOBAL_PPS-US,0,16711,5480,36257,0,0,2000,13611,354,2740,0,0,0,0,0,941336,15683,2347280,0,0,796124,1662176,100510,183481,0,0,0,0,1935502.1,358185.09,1577317.01
2023/12/10,US_Anker,2478,27499,18520,61414,34965,0,157214,90737,0,7,0,0,0,0,93027,4232422,140253,7199893,13678838,0,21046337,11132949,0,1200,0,0,0,0,12069681.16,344057.7,11725623.46
2023/12/10,ANZ,0,0,226,0,0,0,0,0,0,0,0,0,0,0,0,0,2155,0,0,0,0,0,0,0,0,0,0,0,231735.06,54001.05,177734.01
2023/12/10,Spark,0,438,862,0,0,0,0,0,0,364,0,0,0,0,0,84060,7026,0,0,0,0,0,0,164236,0,0,0,0,1360315.63,12037.92,1348277.71
2023/12/10,GLOBAL_PPS-EU,0,17582,22065,27681,0,0,0,0,0,455,0,0,0,0,0,1033509,68596,3733758,0,0,0,0,0,63038,0,0,0,0,1344439.88,477520.93,866918.95
2023/12/17,UK_IE,888,8464,21874,22083,0,1466,0,36700,0,172,0,0,0,0,59086,1226591,223577,4176537,0,517516,0,6743744,0,89028,0,0,0,0,3895508.65,242484.27,3653024.38
2023/12/17,GLOBAL_PPS-EU,0,27686,17932,42006,0,0,0,0,0,255,0,0,0,0,0,2352482,64357,8080525,0,0,0,0,0,22104,0,0,0,0,888343.15,363538.82,524804.33
2023/12/17,US_Eufy,1292,11098,28277,30764,0,0,39899,49170,5053,3982,0,0,3330,0,309835,1349673,170410,2201081,0,0,2762424,14383413,605224,1002356,0,0,524258,0,5386522.27,714901.85,4671620.42
2023/12/17,CA,0,2419,4913,0,0,0,0,3457,0,304,0,0,30,0,0,197391,48440,0,0,0,0,849701,0,61658,0,0,6401,0,1521804.35,66506.91,1455297.44
2023/12/17,MEA,0,0,0,0,0,0,0,0,0,2342,0,0,0,0,0,0,0,0,0,0,0,0,0,1741610,0,0,0,0,484569.1,0,0
2023/12/17,ANZ,0,0,374,0,0,0,0,0,0,0,0,0,0,0,0,0,3276,0,0,0,0,0,0,0,0,0,0,0,267467.67,51242.35,216225.32
2023/12/17,DBNX,75,11879,26169,10352,0,0,0,24428,470,2912,0,0,1197,1409,27669,1443274,324952,1434833,0,0,0,3853976,76914,633128,0,0,159417,192284,4473944.66,443895.94,4030048.72
2023/12/17,US_Anker,2331,21458,12465,60149,37449,0,110047,72287,0,7,0,0,0,0,134230,5660597,133135,8082931,23559411,0,16265750,9859097,0,1269,0,0,0,0,10330671.45,298321.31,10032350.14
2023/12/17,GLOBAL_PPS-Other,0,2133,436,15258,0,0,0,1555,0,701,0,0,0,41,0,268106,4921,3893731,0,0,0,719593,0,579761,0,0,0,3456,0,49188.02,-49188.02
2023/12/17,Other,0,10899,1805,13266,0,7027,1300,13185,1476,0,0,0,0,0,0,2332799,24649,3501915,0,1358976,631259,5864560,283442,0,0,0,0,0,736996.86,72656.68,664340.18
2023/12/17,GLOBAL_PPS-US,0,14237,4962,57993,0,0,0,14078,351,2915,0,0,0,0,0,835827,25758,5241931,0,0,0,1871743,73835,208401,0,0,0,0,1747155.61,390547.27,1356608.34
2023/12/17,Spark,0,351,778,0,0,0,0,0,0,445,0,0,0,0,0,69789,6756,0,0,0,0,0,0,142570,0,0,0,0,1120877.38,4918.52,1115958.86
2023/12/17,US_Soundcore,0,5482,4411,13311,0,0,31322,50138,1206,2687,0,0,0,1202,0,2760097,26604,1690399,0,0,2457801,14241161,250822,541216,0,0,0,165949,4847425.94,59600.02,4787825.92
2023/12/24,GLOBAL_PPS-US,0,12154,4705,14699,0,0,0,2788,349,1839,0,0,0,0,0,713599,30601,1718171,0,0,0,440756,71495,127148,0,0,0,0,1613626.96,426118.92,1187508.04
2023/12/24,GLOBAL_PPS-Other,0,2229,1215,7490,0,0,0,0,0,519,0,0,0,9,0,198298,26765,1837462,0,0,0,0,0,295055,0,0,0,1398,0,27338.56,-27338.56
2023/12/24,US_Soundcore,0,2779,4106,0,0,0,41161,20194,757,2520,0,0,0,994,0,418395,27146,0,0,0,3630820,7347695,61731,428791,0,0,0,138772,2624434.9,36596.14,2587838.76
2023/12/24,GLOBAL_PPS-EU,0,25872,18117,16971,0,0,0,0,0,310,0,0,0,0,0,2498418,63247,2892168,0,0,0,0,0,35374,0,0,0,0,1222192.06,548835.74,673356.32
2023/12/24,CA,0,2937,9729,0,0,0,0,2687,0,59,0,0,61,0,0,318777,92298,0,0,0,0,681776,0,9874,0,0,10963,0,2239697.4,127039.09,2112658.31
2023/12/24,Spark,0,405,829,0,0,0,0,0,0,351,0,0,0,0,0,79567,9861,0,0,0,0,0,0,96451,0,0,0,0,722448.38,9199.09,713249.29
2023/12/24,US_Anker,2532,25684,15609,54260,25959,0,226399,40497,0,7,0,0,0,0,188003,5149386,156152,8510548,18551527,0,15706288,8463804,0,1166,0,0,0,0,9526449.76,343550.98,9182898.78
2023/12/24,MEA,0,0,0,0,0,0,0,0,0,2430,0,0,0,0,0,0,0,0,0,0,0,0,0,1959120,0,0,0,0,544450.58,0,0
2023/12/24,Other,0,10543,1602,8298,0,7208,499,0,2000,0,0,0,0,0,0,3711774,25321,3080508,0,1588267,527965,0,340201,0,0,0,0,0,204469.54,57122.22,147347.32
2023/12/24,UK_IE,1075,8326,14914,5862,1031,0,0,1094,0,348,0,0,0,0,77170,1504392,145414,1028438,2835389,0,0,344532,0,183759,0,0,0,0,2920257.98,286371,2633886.98
2023/12/24,DBNX,73,9985,24877,3539,1037,0,0,1,467,1823,0,0,1154,1243,19303,1531561,338169,574203,1997019,0,0,400,85053,639212,0,0,185500,165528,2958372.5,399325.51,2559046.99
2023/12/24,US_Eufy,1192,11920,26175,11752,0,0,36190,15632,5178,4471,0,0,4082,0,220512,1540315,184818,938409,0,0,3137108,6114592,535098,1166864,0,0,699686,0,4640488.89,738841.96,3901646.93
2023/12/24,ANZ,0,0,690,0,0,0,0,0,0,0,0,0,0,0,0,0,5983,0,0,0,0,0,0,0,0,0,0,0,379108.62,71605.31,307503.31
2023/12/31,GLOBAL_PPS-US,0,11996,8795,66760,0,0,0,0,1330,1528,23406,7056,3194,0,0,876123,125078,11735521,0,0,0,0,105122,111940,2564989,857901,111478,0,1394426.32,445907.61,948518.71
2023/12/31,UK_IE,857,12653,15682,6361,154,0,0,1754,9394,354,23406,18815,3505,0,70198,1748369,138559,1284922,377369,0,0,322381,1071916,344726,4236975,6152698,182166,0,3136678.52,349944.59,2786733.93
2023/12/31,GLOBAL_PPS-Other,0,1631,4618,19273,0,0,0,0,156,5497,25018,7891,146,11,0,182038,63038,4619504,0,0,0,0,21690,1882636,3047911,1156898,67019,926,0,19384.4,-19384.4
2023/12/31,MEA,0,0,0,0,0,0,0,0,2272,2549,10136,3792,713,0,0,0,0,0,0,0,0,0,165551,2354878,2691996,828264,23239,0,525109.73,0,0
2023/12/31,DBNX,60,13101,21759,4111,148,0,0,477,5836,1565,26304,26323,3418,1194,23778,1783652,365866,1006509,378838,0,0,127124,464049,635892,4686927,7134030,620055,225620,3839794.99,482098.17,3357696.82
2023/12/31,ANZ,0,0,358,0,0,0,0,0,0,0,2315,792,0,0,0,0,2621,0,0,0,0,0,0,0,154276,98452,0,0,222190.29,55632.36,166557.93
2023/12/31,Other,0,3465,1326,3377,0,4117,800,16173,22432,0,103479,42706,23829,0,0,268836,22454,4900935,0,1211704,877544,6338696,2842015,0,41607445,22841174,2493487,0,241936.31,60072.21,181864.1
2023/12/31,LATAM,0,0,0,0,0,0,0,0,157,0,2211,277,7,0,0,0,0,0,0,0,0,0,30797,0,2062134,128779,452,0,174776.42,0,0
2023/12/31,GLOBAL_PPS-EU,0,20737,16664,17443,0,0,0,0,814,109,4660,2166,1564,0,0,1926155,63724,3740559,0,0,0,0,34876,13392,376626,332271,177732,0,1293869.89,595687.83,698182.06
2023/12/31,CA,0,3496,6051,0,0,0,0,1,611,40,8369,8600,1710,0,0,360467,57065,0,0,0,0,163,239945,10795,1330093,2211842,476320,0,1418944.8,99857.14,1319087.66
2023/12/31,Spark,0,368,1352,0,0,0,0,0,4295,318,8612,4314,559,0,0,84952,14354,0,0,0,0,0,771860,125005,2877639,824464,287254,0,705621.1,8110.37,697510.73
2023/12/31,US_Anker,1927,12866,13194,8981,3822,0,29025,23111,1166,198,44006,50241,3234,0,203094,2383624,133599,2301998,3647269,0,4114001,6610905,119787,46468,4497891,16564354,266161,0,9071173.66,276867.83,8794305.83
2023/12/31,US_Soundcore,0,1621,3516,0,0,0,23085,1,12632,2003,47288,23557,5168,1230,0,250882,18282,0,0,0,2404917,189,1369105,467398,9530903,4811985,827773,220655,2644632.26,37429.78,2607202.48
2023/12/31,US_Eufy,1052,15956,26936,7275,0,0,33411,8793,18872,4220,27362,49960,15786,0,311187,1775475,179207,708833,0,0,3278319,4189669,945468,2400192,3132795,10576834,1116340,0,4819779.04,729632.33,4090146.71
2023/12/31,NEU,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,303,1453,0,0,126194.76,0,0
2024/1/7,US_Eufy,764,14438,27789,1823,0,0,12393,852,21303,4587,30930,50086,14050,0,303862,1742914,154486,170085,0,0,1428965,377169,1067462,1343910,2964617,8235754,994756,0,4066024.22,591197.74,3474826.48
2024/1/7,DBNX,244,14514,18704,697,0,0,0,564,5443,1407,25884,26262,3242,1069,35943,1944589,327506,233772,0,0,0,151614,486841,480955,4918633,6442499,635978,213634,3475092.7,403537.43,3071555.27
2024/1/7,GLOBAL_PPS-US,0,23965,10929,55667,5382,0,0,0,1333,1541,24170,14960,3288,0,0,1275036,79092,6807752,5857249,0,0,0,106561,124254,2146353,1710347,208264,0,2371092.12,698804.86,1672287.26
2024/1/7,CA,0,3293,5251,0,0,0,0,0,617,58,8194,7353,1809,0,0,409103,43386,0,0,0,0,0,159484,11869,1248851,1895986,499290,0,1140799.92,67352.41,1073447.51
2024/1/7,MEA,0,0,0,0,0,0,0,0,2321,2412,10259,3619,662,0,0,0,0,0,0,0,0,0,166042,2046060,2786987,756694,22858,0,474699.14,0,0
2024/1/7,GLOBAL_PPS-EU,0,20392,19299,11580,0,0,0,0,761,78,3226,1651,1220,0,0,2181055,97709,1474968,0,0,0,0,38244,11131,201830,213944,119830,0,531390.74,238683.16,292707.58
2024/1/7,NEU,0,0,0,0,0,0,0,0,0,0,86,45,0,0,0,0,0,0,0,0,0,0,0,0,19534,8417,0,0,116741.52,0,0
2024/1/7,US_Anker,1331,27770,13959,19138,8015,0,22171,40935,3821,348,66412,52999,9170,0,72011,4291325,131061,3676984,6643315,0,3807090,7793475,188893,81657,4949358,14694496,561577,0,9020618.55,400266.73,8620351.82
2024/1/7,Other,0,3256,1332,8510,0,2573,961,15533,9186,0,54991,21091,13097,0,0,223407,23936,9954631,0,825141,958587,8571742,1112627,0,23354449,10896139,1186195,0,733611.96,213453.11,520158.85
2024/1/7,Spark,0,359,1738,0,0,0,0,0,6053,741,14258,4855,623,0,0,77165,18397,0,0,0,0,0,960935,229065,4243368,956330,267329,0,712863.94,13368.38,699495.56
2024/1/7,GLOBAL_PPS-Other,0,2311,1374,7827,0,0,0,1352,96,900,10331,1652,153,10,0,201959,17504,1764848,0,0,0,784985,10255,444512,1538083,190842,67645,1345,0,8812.6,-8812.6
2024/1/7,US_Soundcore,0,1736,2741,0,0,0,19921,0,12354,2144,62449,24740,5003,1262,0,262535,12982,0,0,0,2597404,0,1405501,2355448,8685954,4733604,734718,191402,2576509.28,22548.42,2553960.86
2024/1/7,UK_IE,387,11225,15954,1116,0,0,0,1656,8025,227,22037,17988,3084,0,29527,1710358,125340,221872,0,0,0,344024,855059,326455,3907682,6012921,160612,0,2778858.25,253225.17,2525633.08
2024/1/7,ANZ,0,0,288,0,0,0,0,0,30,0,2725,960,1,0,0,0,2651,0,0,0,0,0,799,0,259942,122443,77,0,206688.92,43668.85,163020.07
2024/1/7,LATAM,0,0,0,0,0,0,0,0,141,0,2223,275,6,0,0,0,0,0,0,0,0,0,25914,0,1696644,93992,618,0,377854.95,0,0
2024/1/14,ANZ,0,0,299,0,0,0,0,0,129,281,3027,1039,10,0,0,0,2136,0,0,0,0,0,3423,103756,200534,118866,481,0,191197.12,38233.95,152963.17
2024/1/14,US_Soundcore,0,1851,2915,0,0,0,18626,0,11948,1598,56409,22129,4644,1595,0,216130,17755,0,0,0,2239145,0,1338539,1590437,9504398,5109994,690232,254489,2974030.46,22324.53,2951705.93
2024/1/14,Other,0,3494,872,6172,0,2371,363,15600,11155,0,69236,27141,12826,0,0,402409,15775,4048946,0,708766,693670,9360929,1322345,0,26689189,13904862,1220682,0,264792.71,190824.58,73968.13
2024/1/14,LATAM,0,0,0,0,0,0,0,0,142,0,2678,359,7,0,0,0,0,0,0,0,0,0,16445,0,1991817,168140,390,0,283751.59,0,0
2024/1/14,Spark,0,568,1717,0,0,0,0,0,5243,492,16729,4983,618,0,0,109678,17354,0,0,0,0,0,806994,121851,5157466,1163748,220917,0,712256.15,11622.91,700633.24
2024/1/14,GLOBAL_PPS-Other,0,1824,1150,11981,0,0,0,1540,81,3160,11971,1737,162,6,0,90714,10299,2861482,0,0,0,979786,7579,1461455,2209582,275268,91620,844,0,3670.83,-3670.83
2024/1/14,UK_IE,0,15058,13382,792,0,0,0,1209,8493,15,18533,16772,2616,0,0,2097465,112677,128117,0,0,0,298287,910307,6620,3886175,4751348,149618,0,2721762.74,288179.02,2433583.72
2024/1/14,NEU,0,0,0,0,0,0,0,0,0,0,142,86,0,0,0,0,0,0,0,0,0,0,0,0,18592,16475,0,0,128441.96,0,0
2024/1/14,US_Anker,1525,17842,12444,19991,9988,0,51010,42438,5695,349,92175,58291,12983,0,76142,3083269,108972,3532694,9199230,0,8740984,6716890,361914,84298,6155046,15929918,844797,0,8563032.83,339240.48,8223792.35
2024/1/14,GLOBAL_PPS-EU,0,20984,13776,12839,0,0,0,0,757,7,2000,1450,946,0,0,1932304,49321,1671470,0,0,0,0,38554,1600,138952,135142,86906,0,634248.72,287985.17,346263.55
2024/1/14,US_Eufy,310,21427,28803,9514,0,0,25302,0,19600,4522,41124,57656,15359,0,193945,2247077,153012,705098,0,0,2523180,0,1075549,1439536,4554582,10183438,1108778,0,4260431.38,551168.19,3709263.19
2024/1/14,GLOBAL_PPS-US,0,30807,7865,54768,4912,0,0,24944,1702,1490,19911,11205,3941,0,0,1774655,62213,7724615,2782163,0,0,4925757,92055,107178,1481346,2001389,185013,0,2255235.9,624086.09,1631149.81
2024/1/14,CA,0,2625,5108,520,0,0,0,0,1097,101,11248,8214,2098,0,0,381612,41831,85665,0,0,0,0,178663,21547,1531373,1965733,478186,0,1124476.86,60452.64,1064024.22
2024/1/14,DBNX,312,20682,15135,1578,0,0,0,605,4835,1283,23332,24630,2863,978,51373,2579888,270307,311991,0,0,0,191833,600553,437584,4444702,6014448,617012,210972,3108295.65,400917.96,2707377.69
2024/1/14,MEA,0,0,0,0,0,0,0,0,2199,2284,10914,3284,549,0,0,0,0,0,0,0,0,0,145599,1621516,3200477,616250,19319,0,412848.92,0,0
2024/1/21,US_Eufy,645,31002,37399,90173,5247,0,48897,22737,24224,3699,31319,56354,17848,0,415074,3578772,220916,7433878,1473632,0,4392834,9192708,1577682,882911,3848945,9932396,1385538,0,4702885.89,680707.71,4022178.18
2024/1/21,GLOBAL_PPS-Other,0,1824,877,10564,0,0,0,1457,68,3748,8636,1207,214,0,0,109151,9441,2226802,0,0,0,963693,7925,2351672,1463153,168721,44166,0,0,2728.92,-2728.92
2024/1/21,UK_IE,99,15770,13617,2077,0,0,0,3541,7391,3,20194,17029,2298,0,14945,2243607,112030,326806,0,0,0,852577,814666,3267,3573270,5267912,134914,0,2787525.28,310864.45,2476660.83
2024/1/21,CA,0,3304,5259,2130,0,0,0,0,973,254,10580,7975,1663,0,0,561230,41900,310799,0,0,0,0,145968,277867,1336556,2082897,374645,0,1301467.24,71917.13,1229550.11
2024/1/21,DBNX,450,20037,17577,4159,0,0,0,2951,4089,725,18896,24965,2442,478,32082,2648927,268761,879225,0,0,0,746435,483269,218955,4099806,6053939,515208,68652,3401564.48,447890.09,2953674.39
2024/1/21,GLOBAL_PPS-US,0,25406,5636,46505,4280,0,0,28556,2504,1531,16104,8094,4120,0,0,1320571,49173,5975044,1530302,0,0,7429250,161354,122090,1179048,1461677,203063,0,1400842.79,345920.98,1054921.81
2024/1/21,US_Anker,1418,17766,13658,15887,8341,0,77165,36537,10412,167,102615,63404,18401,0,66379,2890205,110277,2777079,8790382,0,11310992,4362331,801171,37781,7092230,18735363,1022954,0,8958549.1,279074.59,8679474.51
2024/1/21,MEA,0,0,0,0,0,0,0,0,2210,2384,11104,3536,377,0,0,0,0,0,0,0,0,0,137758,1633294,4082626,729927,13678,0,493879.93,0,0
2024/1/21,Other,0,4012,675,6928,0,2696,1093,15129,11666,0,68918,26991,14446,0,0,457738,14318,4464788,0,1014428,1068385,9286988,1326631,0,29120640,13664402,1392440,0,185816.52,56486.17,129330.35
2024/1/21,ANZ,0,0,261,0,0,0,0,0,167,202,2962,772,15,0,0,0,2472,0,0,0,0,0,5418,55049,179027,103589,348,0,174083.82,35592.64,138491.18
2024/1/21,NEU,0,0,0,0,0,0,0,0,0,0,355,286,0,0,0,0,0,0,0,0,0,0,0,0,50803,48715,0,0,148913.28,0,0
2024/1/21,LATAM,0,0,0,0,0,0,0,0,136,0,2467,543,4,0,0,0,0,0,0,0,0,0,29355,0,1725385,282108,677,0,203565.42,0,0
2024/1/21,US_Soundcore,0,1781,3313,0,0,0,17524,5163,16636,1525,53722,22656,5577,1270,0,202235,18081,0,0,0,1740040,235973,2030399,316636,9664853,4452466,1008093,181560,3003264.63,138145.94,2865118.69
2024/1/21,Spark,0,365,1189,0,0,0,0,0,5523,383,19509,6676,649,0,0,87843,12264,0,0,0,0,0,797686,119090,5367790,1584010,207910,0,775104,7656.02,767447.98
2024/1/21,GLOBAL_PPS-EU,0,23211,15179,10508,0,0,0,0,659,6,1177,1502,945,0,0,2173791,60896,1262466,0,0,0,0,29538,1271,93897,166152,80407,0,687581.35,286047.21,401534.14
2024/1/28,Spark,0,282,1884,0,0,0,0,0,6285,466,18978,7972,991,0,0,69891,16978,0,0,0,0,0,687981,138740,4732815,1796704,185371,0,892618.81,10771.22,881847.59
2024/1/28,LATAM,0,0,0,0,0,0,0,0,147,0,1863,372,5,0,0,0,0,0,0,0,0,0,32992,0,1485086,249523,391,0,252021.33,0,0
2024/1/28,ANZ,0,0,323,0,0,0,0,0,94,143,3454,1131,37,0,0,0,3160,0,0,0,0,0,3801,17261,293003,199828,1574,0,248730.41,30384.2,218346.21
2024/1/28,Other,0,3822,925,5422,0,3021,3251,22272,13139,0,86359,45563,14661,0,0,355885,19286,3881781,0,1077611,1548352,11609575,1557013,0,37863160,26950479,1604864,0,88141.37,55889.72,32251.65
2024/1/28,UK_IE,301,16588,21478,4884,0,0,0,9772,7565,19,20413,19856,2569,0,40793,2390221,163246,727997,0,0,0,1828602,750454,3679,3495315,6018805,147745,0,3376069.53,318501.21,3057568.32
2024/1/28,DBNX,367,14586,27776,14316,0,0,0,8336,4351,503,22854,26588,3473,431,39110,1899641,385784,2072412,0,0,0,2052878,742942,145706,5661998,6379838,695143,49527,4136952.49,499879.46,3637073.03
2024/1/28,GLOBAL_PPS-US,0,30129,4971,39251,1776,0,0,17251,2169,1393,12993,7575,3667,0,0,1726933,42446,4386991,1297007,0,0,6325542,110957,108267,971670,1377207,189142,0,1638342.6,462314.47,1176028.13
2024/1/28,CA,0,3519,5297,2037,0,0,0,0,797,202,10510,8362,1443,0,0,547278,43069,278384,0,0,0,0,125610,211524,1377501,1917241,430237,0,1336854.94,67276.65,1269578.29
